ID$|$Venue$|$Year$|$Title$|$H2$|$H3$|$Ref_ID$|$Cites$|$Author_IDs$|$Authors$|$Abstract
6612$|$4$|$2012$|$ChEOPSJ ChangeBased Test Optimization$|$Tool Demonstrations Session 1$|$$|$None$|$$|$6522,4083$|$quinten david soetens,serge demeyer$|$None
6613$|$4$|$2012$|$Visualizing Arrays in the Eclipse Java IDE$|$Tool Demonstrations Session 2$|$$|$None$|$$|$8684,8685,8686,8687$|$bilal alsallakh,peter bodesinsky,silvia miksch,dorna nasseri$|$None
6614$|$4$|$2012$|$Visual Tracing for the Eclipse Java Debugger$|$Tool Demonstrations Session 2$|$$|$None$|$$|$8684,8685,8688,8686$|$bilal alsallakh,peter bodesinsky,alexander gruber,silvia miksch$|$None
6615$|$4$|$2012$|$Abstract Runtime Monitoring with USE$|$Tool Demonstrations Session 2$|$$|$None$|$$|$8689,6290,8390,8690$|$lars hamann,laszlo vidacs,martin gogolla,mirco kuhlmann$|$None
6616$|$4$|$2012$|$Deterministic Replay of Systems Execution with Multitarget QEMU Simulator for Dynamic Analysis and Reverse Debugging$|$Tool Demonstrations Session 2$|$$|$None$|$$|$8691$|$pavel dovgalyuk$|$None
6617$|$4$|$2012$|$Welcome from the Workshop Chair$|$Workshop$|$$|$None$|$$|$6599$|$tamas gergely$|$None
6618$|$4$|$2012$|$Workshop Proposal for CSMR 2012  SQM 2012$|$Workshop$|$$|$None$|$$|$6893,1568$|$yiannis kanellopoulos,yijun yu$|$None
6619$|$4$|$2012$|$Welcome from the Tutorial Chair$|$Tutorials$|$$|$None$|$$|$7007$|$jens knodel$|$None
6620$|$4$|$2012$|$Empirical Studies in Reverse Engineering and Maintenance Employing Developers to Evaluate Your Approach and Tool$|$Tutorials$|$$|$None$|$$|$13$|$massimiliano di penta$|$None
6621$|$4$|$2012$|$Pragmatic Design Quality Assessment$|$Tutorials$|$$|$None$|$$|$6790$|$radu marinescu$|$None
6622$|$4$|$2011$|$Invited Talk Reengineering from a Practitioners View  A Personal Lessons Learned Assessment$|$Invited Talks$|$$|$None$|$$|$8659$|$jens borchers$|$None
6623$|$4$|$2011$|$Invited Talk Promises and Challenges of ModelDriven Engineering$|$Invited Talks$|$$|$None$|$$|$8692$|$hans vangheluwe$|$None
6624$|$4$|$2011$|$Process Mining Software Repositories$|$Technical Track 1: Repository Analysis$|$$|$None$|$$|$8693,6328,6391$|$wouter poncin,alexander serebrenik,mark van den brand$|$None
6625$|$4$|$2011$|$RTFM Read the Factual Mails  Augmenting Program Comprehension with Remail$|$Technical Track 1: Repository Analysis$|$$|$None$|$$|$104,97,8694$|$alberto bacchelli,michele lanza,vitezslav humpa$|$None
6626$|$4$|$2011$|$Ranking Refactoring Suggestions Based on Historical Volatility$|$Technical Track 1: Repository Analysis$|$$|$None$|$$|$630,2230$|$nikolaos tsantalis,alexander chatzigeorgiou$|$None
6627$|$4$|$2011$|$Investigating the Use of Lexical Information for Software System Clustering$|$Technical Track 2: Software Clustering$|$$|$None$|$$|$6621,6622,6623,1407$|$anna corazza,sergio di martino,valerio maggio,giuseppe scanniello$|$None
6628$|$4$|$2011$|$Improved Similarity Measures for Software Clustering$|$Technical Track 2: Software Clustering$|$$|$None$|$$|$8695,8696,8697$|$rashid naseem,onaiza maqbool,siraj muhammad$|$None
6629$|$4$|$2011$|$On the Benefits of Planning and Grouping Software Maintenance Requests$|$Technical Track 2: Software Clustering$|$$|$None$|$$|$8698,8699,8700,8701,6229$|$gladston aparecido junio,marcelo nassau malta,humberto mossri de almeida,humberto t. marques neto,marco tulio de oliveira valente$|$None
6630$|$4$|$2011$|$Clone Stability$|$Technical Track 3: Code Clones and Short Papers$|$$|$None$|$$|$2415,6476$|$nils gode,jan harder$|$None
6631$|$4$|$2011$|$Code Clone Detection on Specialized PDGs with Heuristics$|$Technical Track 3: Code Clones and Short Papers$|$$|$None$|$$|$3360,4104$|$yoshiki higo,shinji kusumoto$|$None
6632$|$4$|$2011$|$Analyzing Term Weighting Schemes for Labeling Software Clusters$|$Technical Track 3: Code Clones and Short Papers$|$$|$None$|$$|$8702,8696$|$faiza siddique,onaiza maqbool$|$None
6633$|$4$|$2011$|$Software Evolution towards ModelCentric Runtime Adaptivity$|$Technical Track 3: Code Clones and Short Papers$|$$|$None$|$$|$8177,8703,3164,6941$|$mehdi amoui,mahdi derakhshanmanesh,jurgen ebert,ladan tahvildari$|$None
6634$|$4$|$2011$|$Building Domain Specific Dictionaries of VerbObject Relation from Source Code$|$Technical Track 4: Program Comprehension$|$$|$None$|$$|$3153,8059,2048,2045$|$yasuhiro hayase,yu kashima,yuki manabe,katsuro inoue$|$None
6635$|$4$|$2011$|$Revealing Mistakes in Concern Mapping Tasks An Experimental Evaluation$|$Technical Track 4: Program Comprehension$|$$|$None$|$$|$2160,156,2330,3744$|$camila nunes,alessandro garcia,eduardo magno lages figueiredo,carlos jose pereira de lucena$|$None
6636$|$4$|$2011$|$Factbase and Decomposition Generation$|$Technical Track 4: Program Comprehension$|$$|$None$|$$|$1861,6737$|$mark shtern,vassilios tzerpos$|$None
6637$|$4$|$2011$|$Approximating Change Sets at Philips Healthcare A Case Study$|$Technical Track 5: Empirical Research in Industry$|$$|$None$|$$|$8168,3045,1883$|$adam vanya,rahul premraj,johannes c. van vliet$|$None
6638$|$4$|$2011$|$Software Deployment Activities and Challenges  A Case Study of Four Software Product Companies$|$Technical Track 5: Empirical Research in Industry$|$$|$None$|$$|$1468,7306$|$mika mantyla,jari vanhanen$|$None
6639$|$4$|$2011$|$An Empirical Model for Continuous and Weighted Metric Aggregation$|$Technical Track 5: Empirical Research in Industry$|$$|$None$|$$|$6964,6967,3918,4849,6965,6968,8704,6969,6166$|$karine mordal-manet,jannik laval,stephane ducasse,nicolas anquetil,francoise balmas,fabrice bellingard,laurent bouhier,philippe vaillergues,thomas j. mccabe$|$None
6640$|$4$|$2011$|$Assistance System for OCL Constraints Adaptation during Metamodel Evolution$|$Technical Track 6: Software Artefacts Evolution$|$$|$None$|$$|$8705,8706,8707,8708$|$kahina hassam,salah sadou,vincent le gloahec,regis fleurquin$|$None
6641$|$4$|$2011$|$A UML Profile and Tool Support for Evolutionary Requirements Engineering$|$Technical Track 6: Software Artefacts Evolution$|$$|$None$|$$|$8709,8710$|$isabelle cote,maritta heisel$|$None
6642$|$4$|$2011$|$Subgraph Mining Identifying Microarchitectures in Evolving ObjectOriented Software$|$Technical Track 6: Software Artefacts Evolution$|$$|$None$|$$|$8711,8176,2216,780,8011$|$ahmed belderrar,segla kpodjedo,yann-gael gueheneuc,giuliano antoniol,philippe galinier$|$None
6643$|$4$|$2011$|$An Empirical Study of the Impact of Two Antipatterns Blob and Spaghetti Code on Program Comprehension$|$Technical Track 7: Empirical Research$|$$|$None$|$$|$8712,783,2216,780$|$marwen abbes,foutse khomh,yann-gael gueheneuc,giuliano antoniol$|$None
6644$|$4$|$2011$|$Extracting Software Product Lines A Case Study Using Conditional Compilation$|$Technical Track 7: Empirical Research$|$$|$None$|$$|$8713,6229,2330$|$marcus vinicius couto,marco tulio de oliveira valente,eduardo magno lages figueiredo$|$None
6645$|$4$|$2011$|$Reducing Maintenance Effort through Software Operation Knowledge An Eclectic Empirical Evaluation$|$Technical Track 7: Empirical Research$|$$|$None$|$$|$8714,1461,585$|$henk van der schuur,slinger jansen,sjaak brinkkemper$|$None
6646$|$4$|$2011$|$Pattern Recognition Techniques Applied to the Abstraction of Traces of InterProcess Communication$|$Technical Track 8: Runtime Evolution and Analysis$|$$|$None$|$$|$8715,2565$|$luay alawneh,abdelwahab hamou-lhadj$|$None
6647$|$4$|$2011$|$On the Use of Execution Trace Alignment for Driving Perfective Changes$|$Technical Track 8: Runtime Evolution and Analysis$|$$|$None$|$$|$6228,8716,8717,6230$|$luciana lourdes silva,klerisson ribeiro paixao,sandra de amo,marcelo de almeida maia$|$None
6648$|$4$|$2011$|$Assessing Idioms for Implementing Features with Flexible Binding Times$|$Technical Track 8: Runtime Evolution and Analysis$|$$|$None$|$$|$8718,221,8719,8720,8721,1611$|$rodrigo andrade,marcio de medeiros ribeiro,vaidas gasiunas,lucas satabin,henrique rebelo,paulo borba$|$None
6649$|$4$|$2011$|$Design Defect Detection Rules Generation A Music Metaphor$|$Technical Track 9: Defect Analysis$|$$|$None$|$$|$6618,1226,8722,6620$|$marouane kessentini,houari a. sahraoui,mounir boukadoum,manuel wimmer$|$None
6650$|$4$|$2011$|$Comparing Mining Algorithms for Predicting the Severity of a Reported Bug$|$Technical Track 9: Defect Analysis$|$$|$None$|$$|$8564,4083,6522,8723$|$ahmed lamkanfi,serge demeyer,quinten david soetens,tim verdonck$|$None
6651$|$4$|$2011$|$On the Utility of a Defect Prediction Model during HWSW Integration Testing A Retrospective Case Study$|$Technical Track 9: Defect Analysis$|$$|$None$|$$|$8724,1969,8725$|$thilo mende,rainer koschke,jan peleska$|$None
6652$|$4$|$2011$|$An Extensible Architecture for Detecting Violations of a Cloud Environments Constraints during Legacy Software System Migration$|$Technical Track 10: Legacy Systems Maintenance and Migration$|$$|$None$|$$|$1724,1726$|$soren frey,wilhelm hasselbring$|$None
6653$|$4$|$2011$|$Legacy Software Restructuring Analyzing a Concrete Case$|$Technical Track 10: Legacy Systems Maintenance and Migration$|$$|$None$|$$|$4849,6967$|$nicolas anquetil,jannik laval$|$None
6654$|$4$|$2011$|$Migrating PLI Code to Java$|$Technical Track 10: Legacy Systems Maintenance and Migration$|$$|$None$|$$|$6314$|$harry m. sneed$|$None
6655$|$4$|$2011$|$Welcome from the Workshop Chair$|$Workshops$|$$|$None$|$$|$8091$|$volker riediger$|$None
6656$|$4$|$2011$|$First International Workshop on ModelDriven Software Migration MDSM 2011$|$Workshops$|$$|$None$|$$|$1726,8089,8091$|$wilhelm hasselbring,andreas fuhr,volker riediger$|$None
6657$|$4$|$2011$|$Fifth International Workshop on System Quality and Maintainability$|$Workshops$|$$|$None$|$$|$3523,2089$|$magiel bruntink,kostas kontogiannis$|$None
6658$|$4$|$2011$|$Welcome from the Industrial Track Chair and the Industrial Forum Chair$|$Industrial Track$|$$|$None$|$$|$8726,8727$|$christos tjortjis,christian zillmann$|$None
6659$|$4$|$2011$|$Using Multivariate Split Analysis for an Improved Maintenance of Automotive Diagnosis Functions$|$Industrial Track$|$$|$None$|$$|$8728,8729,8730,8731,8732$|$jens kohl,agnes kotucz,johann prenninger,ansgar dorneich,stefan meinzer$|$None
6660$|$4$|$2011$|$Regression Test Selection of Manual System Tests in Practice$|$Industrial Track$|$$|$None$|$$|$1970,2761,2587,2760,8733,8734$|$elmar jurgens,benjamin hummel,florian deissenboeck,martin feilkas,christian schlogel,andreas wubbeke$|$None
6661$|$4$|$2011$|$Towards an Estimation Model for Software Maintenance Costs$|$Industrial Track$|$$|$None$|$$|$8735,8736,8737$|$irene buchmann,sebastian frischbier,dieter putz$|$None
6662$|$4$|$2011$|$Comparing the Maintainability of Two Alternative Architectures of a Postal System SOA vs NonSOA$|$Industrial Track$|$$|$None$|$$|$2306,2307,2309,2310$|$maurizio leotta,filippo ricca,gianna reggio,egidio astesiano$|$None
6663$|$4$|$2011$|$LongTerm Software Architecture Management with Multitechnology Tool Support$|$Industrial Track$|$$|$None$|$$|$8738,8739,8740$|$simon giesecke,jorg friebe,martin frenzel$|$None
6664$|$4$|$2011$|$ModelDriven Business Document Evolution$|$Industrial Track$|$$|$None$|$$|$2857,6620$|$christian pichler,manuel wimmer$|$None
6665$|$4$|$2011$|$Prioritizing RequirementsBased Regression Test Cases A GoalDriven Practice$|$Industrial Track$|$$|$None$|$$|$1745,8741,6941,6937,6938,8116$|$mazeiar salehie,sen li,ladan tahvildari,rozita dara,shimin li,mark moore$|$None
6666$|$4$|$2011$|$Introduction to the European Projects Track$|$European Track$|$$|$None$|$$|$886$|$andrea de lucia$|$None
6667$|$4$|$2011$|$Software Maintenance Research in the PROGRESS Project for Predictable Embedded Software Systems$|$European Track$|$$|$None$|$$|$8742,6998,2958,2210,8743$|$johan kraft,holger m. kienle,thomas nolte,ivica crnkovic,hans hansson$|$None
6668$|$4$|$2011$|$The SOAMIG Process Model in Industrial Applications$|$European Track$|$$|$None$|$$|$8744,8354,8745,8746,8747,8089,8090,8091,8748,8749,8750,8751$|$c. zillmann,andreas winter,a. herget,w. teppe,m. theurer,andreas fuhr,tassilo horn,volker riediger,uwe erdmenger,uwe kaiser,denis uhlig,y. zimmermann$|$None
6669$|$4$|$2011$|$Solutions for Reverse Engineering 4GL Applications Recovering the Design of a Logistical Wholesale System$|$European Track$|$$|$None$|$$|$6298,6290,6300,6291,6879,6880$|$csaba nagy,laszlo vidacs,rudolf ferenc,tibor gyimothy,ferenc kocsis,istvan kovacs$|$None
6670$|$4$|$2011$|$C2MV2 Consistency and Composition for Managing Variability in Multiview Systems$|$European Track$|$$|$None$|$$|$754,753$|$roberto erick lopez-herrejon,alexander egyed$|$None
6671$|$4$|$2011$|$QUALGEN Modeling and Analysing the Quality of Evolving Software Systems$|$European Track$|$$|$None$|$$|$3245,8752,8753,8754,8581$|$tom mens,leandro doctors,naji habra,benoit vanderose,flora kamseu$|$None
6672$|$4$|$2011$|$Future Internet Testing with FITTEST$|$European Track$|$$|$None$|$$|$8597,1538,4079,179,8755,8756,8757$|$tanja e. j. vos,paolo tonella,joachim wegener,mark harman,wishnu prasetya,elisa puoskari,yarden nir-buchbinder$|$None
6673$|$4$|$2011$|$ALERT Active Support and RealTime Coordination Based on Event Processing in Open Source Software Development$|$European Track$|$$|$None$|$$|$8758,8759,8760,8761$|$ljiljana stojanovic,felipe ortega,luis canas,santiago duenas$|$None
6674$|$4$|$2011$|$Welcome from the Doctoral Symposium Chair$|$Doctoral Symposium$|$$|$None$|$$|$7007$|$jens knodel$|$None
6675$|$4$|$2011$|$In Vivo Evaluation of LargeScale IRBased Traceability Recovery$|$Doctoral Symposium$|$$|$None$|$$|$1425$|$markus borg$|$None
6676$|$4$|$2011$|$Impact of AspectOriented Programming on Software Modularity$|$Doctoral Symposium$|$$|$None$|$$|$8552$|$adam przybylek$|$None
6677$|$4$|$2011$|$Customisable TransformationDriven Evolution for Service Architectures$|$Doctoral Symposium$|$$|$None$|$$|$8560,8561$|$aakash ahmad,claus pahl$|$None
6678$|$4$|$2011$|$Model for Dynamic Evolution of AspectOriented Software$|$Doctoral Symposium$|$$|$None$|$$|$8762,8763$|$marija katic,kresimir fertalj$|$None
6679$|$4$|$2011$|$From Software Traceability to Global Model Management and Back Again$|$Doctoral Symposium$|$$|$None$|$$|$2967$|$andreas seibel$|$None
6680$|$4$|$2011$|$Management of the Interfaces during Their Life Cycle in a System Landscape$|$Doctoral Symposium$|$$|$None$|$$|$8764$|$lama balloul$|$None
6681$|$4$|$2010$|$Incremental Reflexion Analysis$|$$|$$|$None$|$$|$1969$|$rainer koschke$|$None
6682$|$4$|$2010$|$Adopting and Evaluating Service Oriented Architecture in Industry$|$$|$$|$None$|$$|$8765,6658,875$|$khalid adam nasr,hans-gerhard gross,arie van deursen$|$None
6683$|$4$|$2010$|$Selecting Optimal Maintenance Plans Based on CostReliability Tradeoffs for Software Subject to Structural and Behavioral Changes$|$$|$$|$None$|$$|$3949,2496,8766$|$vittorio cortellessa,raffaela mirandola,pasqualina potena$|$None
6684$|$4$|$2010$|$A HeuristicBased Approach to Identify Concepts in Execution Traces$|$$|$$|$None$|$$|$8767,13,780,2216$|$fatemeh asadi,massimiliano di penta,giuliano antoniol,yann-gael gueheneuc$|$None
6685$|$4$|$2010$|$Utilizing Debug Information to Compact Loops in Large Program Traces$|$$|$$|$None$|$$|$3213,103,7938$|$del myers,margaret-anne d. storey,martin salois$|$None
6686$|$4$|$2010$|$Automating Coverage Metrics for Dynamic Web Applications$|$$|$$|$None$|$$|$1888,1890,6412$|$manar h. alalfi,james r. cordy,thomas roy dean$|$None
6687$|$4$|$2010$|$Achieving Agility in Adaptive and Perfective Software Maintenance$|$$|$$|$None$|$$|$8768$|$gouri prakash$|$None
6688$|$4$|$2010$|$Data Migration from a Product to a Data Warehouse Using ETL Tool$|$$|$$|$None$|$$|$8769$|$chandrika shrinivasan$|$None
6689$|$4$|$2010$|$Experiences from a Brazilian Bank Reengineering Project$|$$|$$|$None$|$$|$8770,8313,8771$|$kellyton dos santos brito,vinicius cardoso garcia,silvio romero de lemos meira$|$None
6690$|$4$|$2010$|$Recognizing Words from Source Code Identifiers Using Speech Recognition Techniques$|$$|$$|$None$|$$|$8772,781,13,2216,780$|$nioosha madani,latifa guerrouj,massimiliano di penta,yann-gael gueheneuc,giuliano antoniol$|$None
6691$|$4$|$2010$|$Code Similarities Beyond Copy  Paste$|$$|$$|$None$|$$|$1970,2587,2761$|$elmar jurgens,florian deissenboeck,benjamin hummel$|$None
6692$|$4$|$2010$|$A Probabilistic Based Approach towards Software System Clustering$|$$|$$|$None$|$$|$6621,6622,1407$|$anna corazza,sergio di martino,giuseppe scanniello$|$None
6693$|$4$|$2010$|$Does the Past Say It All Using History to Predict Change Sets in a CMDB$|$$|$$|$None$|$$|$325,2574,8663$|$sarah nadi,richard c. holt,serge mankovski$|$None
6694$|$4$|$2010$|$EffortAware Defect Prediction Models$|$$|$$|$None$|$$|$8724,1969$|$thilo mende,rainer koschke$|$None
6695$|$4$|$2010$|$Coevolving Annotations and Source Code through Smart Annotations$|$$|$$|$None$|$$|$6634,6633,6669,1337,6841$|$andy kellens,carlos noguera,kris de schutter,coen de roover,theo d'hondt$|$None
6696$|$4$|$2010$|$Using Architecturally Significant Requirements for Guiding System Evolution$|$$|$$|$None$|$$|$1428,4403,4241,4149$|$ipek ozkaya,j. andres diaz pace,arie gurfinkel,sagar chaki$|$None
6697$|$4$|$2010$|$Designing Maintainable XML Transformations$|$$|$$|$None$|$$|$6532,6572$|$siim karus,marlon dumas$|$None
6698$|$4$|$2010$|$Static Information Flow Analysis with Handling of Implicit Flows and a Study on Effects of Implicit Flows vs Explicit Flows$|$$|$$|$None$|$$|$3090,3089$|$yin liu,ana milanova$|$None
6699$|$4$|$2010$|$Exploring the Influence of Identifier Names on Code Quality An Empirical Study$|$$|$$|$None$|$$|$2371,1114,1568,1961$|$simon butler,michel wermelinger,yijun yu,helen c. sharp$|$None
6700$|$4$|$2010$|$Towards a Safe Method for Computing Dependencies in DatabaseIntensive Systems$|$$|$$|$None$|$$|$6298,8773,6599,6242$|$csaba nagy,janos pantos,tamas gergely,arpad beszedes$|$None
6701$|$4$|$2010$|$Improving Behavioral Design Pattern Detection through Model Checking$|$$|$$|$None$|$$|$886,6248,6249,6250$|$andrea de lucia,vincenzo deufemia,carmine gravino,michele risi$|$None
6702$|$4$|$2010$|$ROMULUS Domain Driven Design and Mashup Oriented Development Based on Open Source Java Metaframework for Pragmatic Reliable and Secure Web Development$|$$|$$|$None$|$$|$8774,8775,8776,8777,8778,8779$|$boni garcia,juan c. duenas,jose ignacio fernandez-villamor,adam westerski,mercedes garijo,carlos angel iglesias$|$None
6703$|$4$|$2010$|$Development of a Methodology Software  Suite and Service for Supporting Software Architecture Reconstruction$|$$|$$|$None$|$$|$6600,6299,6300,7203,6628$|$lajos schrettner,peter hegedus,rudolf ferenc,lajos jeno fulop,tibor bakota$|$None
6704$|$4$|$2010$|$Reverse Engineering Component Models for Quality Predictions$|$$|$$|$None$|$$|$2493,8780,2495,2494,8781$|$steffen becker,michael hauck,mircea trifu,klaus krogmann,jan kofron$|$None
6705$|$4$|$2010$|$CIASYSChange Impact Analysis at System Level$|$$|$$|$None$|$$|$7057,6298,6244,6242,7203$|$gabriella toth,csaba nagy,judit jasz,arpad beszedes,lajos jeno fulop$|$None
